"name","word","count"
"也是","也是","25"
"衛生局","衛生局","25"
"工作","工作","25"
"政治","政治","24"
"房屋","房屋","24"
"總價","總價","24"
"信義","信義","24"
"未來","未來","24"
"吉豚屋","吉豚屋","24"
"店員","店員","24"
"財產","財產","24"
"部分","部分","24"
"業者","業者","24"
"去年","去年","23"
"套房","套房","23"
"已經","已經","23"
"甜點","甜點","23"
"義大利","義大利","23"
"北水處","北水處","23"
"這家","這家","23"
"藝術","藝術","23"
"總統","總統","23"
"如果","如果","23"
"里民","里民","23"
"延伸閱讀","延伸閱讀","23"
"松山區","松山區","23"
"房價下跌","房價下跌","23"
"公布","公布","23"
"問題","問題","23"
"建案","建案","23"
"第一","第一","22"
"淹水","淹水","22"
"口味","口味","22"
"周邊","周邊","22"
"提供","提供","22"
"套餐","套餐","22"
"美食","美食","22"
"今天","今天","22"
"選區","選區","22"
"龍腦","龍腦","22"
"停車格","停車格","22"
"改善","改善","22"
"文山","文山","22"
"更名","更名","22"
"桃園","桃園","22"
"蛋糕","蛋糕","22"
"透過","透過","22"
"來說","來說","22"
"市中心","市中心","22"
"南港","南港","21"
"燒頭式引擎","燒頭式引擎","21"
"麵包","麵包","21"
"地區","地區","21"
"消費","消費","21"
"南機場","南機場","21"
"完成","完成","21"
"飲料","飲料","21"
"系統","系統","21"
"建築","建築","21"
"支持","支持","21"
"一個","一個","20"
"觀光","觀光","20"
"國中","國中","20"
"店面","店面","20"
"法拍","法拍","20"
"公寓","公寓","20"
"登記","登記","20"
"豆漿","豆漿","20"
"水公司","水公司","20"
"推動","推動","20"
"立法院","立法院","20"
"現場","現場","20"
"真的","真的","20"
"營業時間","營業時間","20"
"台北車站","台北車站","20"
"香氣","香氣","20"
"車站","車站","20"
"中山區","中山區","20"
"違建","違建","19"
"美味","美味","19"
"羅進光","羅進光","19"
"計畫","計畫","19"
"因此","因此","19"
"影片","影片","19"
"同志","同志","19"
"成為","成為","19"
"應該","應該","19"
"市議員","市議員","19"
"巧克力","巧克力","19"
"加入","加入","19"
"明年","明年","19"
"眷戶","眷戶","19"
"注中獎","注中獎","19"
"頭獎","頭獎","19"
"不是","不是","18"
"黃東焄","黃東焄","18"
"牛排","牛排","18"
"平均","平均","18"
"金子半之助","金子半之助","18"
"候選人","候選人","18"
"美國","美國","18"
"手機","手機","18"
"傳統","傳統","18"
"指出","指出","18"
"醬汁","醬汁","18"
"整合","整合","18"
"社區","社區","17"
"顏男","顏男","17"
"校長","校長","17"
"少女","少女","17"
"包廂","包廂","17"
"食我優惠","食我優惠","17"
"林郁方","林郁方","17"
"路線","路線","17"
"可能","可能","17"
"呂欣潔","呂欣潔","17"
"價值","價值","17"
"市長","市長","17"
"在台","在台","17"
"日式","日式","17"
"國會","國會","17"
"預算","預算","17"
"問卷","問卷","17"
"要求","要求","17"
"記者林欣漢攝","記者林欣漢攝","17"
"信義房屋","信義房屋","16"
"立法","立法","16"
"善導寺","善導寺","16"
"每注可得","每注可得","16"
"兩岸","兩岸","16"
"陳由豪","陳由豪","16"
"忠義國小","忠義國小","16"
"學校","學校","16"
"特色","特色","16"
"知道","知道","16"
"居住","居住","16"
"不動產","不動產","16"
"公園處","公園處","16"
"為主","為主","16"
"店內","店內","16"
"濃郁","濃郁","16"
"發燒","發燒","16"
"價位","價位","16"
"苗博雅","苗博雅","16"
"行政","行政","16"
"產業","產業","16"
"房子","房子","16"
"停車","停車","16"
"不收費","不收費","16"
"有一","有一","16"
"公督盟","公督盟","16"
"住戶","住戶","16"
"文化","文化","16"
"經濟","經濟","16"
"今年第","今年第","16"
"外籍家庭看護工","外籍家庭看護工","16"
"水質","水質","15"
"劉文雄","劉文雄","15"
"區套房","區套房","15"
"高雄","高雄","15"
"文山區","文山區","15"
"確診","確診","15"
"宿舍","宿舍","15"
"其中","其中","15"
"天丼","天丼","15"
"感覺","感覺","15"
"臺灣","臺灣","15"
"我要算偉特體系塔羅牌","我要算偉特體系塔羅牌","15"
"公尺","公尺","15"
"重劃區","重劃區","15"
"的問題","的問題","15"
"蘋果","蘋果","15"
"建設","建設","15"
"停電","停電","15"
"存款","存款","15"
"太平洋建設","太平洋建設","15"
"義大利麵","義大利麵","15"
"的味道","的味道","15"
"喜歡","喜歡","15"
"李慶元","李慶元","15"
"開始","開始","15"
"雙北","雙北","15"
"老婦","老婦","15"
"台中","台中","15"
"藝術家","藝術家","15"
"鮮奶","鮮奶","15"
"通緝","通緝","15"
"豪宅","豪宅","15"
"推出","推出","15"
"最高","最高","14"
"也不","也不","14"
"許多","許多","14"
"古亭站","古亭站","14"
"購屋","購屋","14"
"香港","香港","14"
"鄰里交通改善計畫","鄰里交通改善計畫","14"
"本土","本土","14"
"何女","何女","14"
"生活機能","生活機能","14"
"汰換","汰換","14"
"成長","成長","14"
"菜色","菜色","14"
"都更案","都更案","14"
"小菜","小菜","14"
"添好運","添好運","14"
"遊行","遊行","14"
"女看護","女看護","14"
"機場","機場","14"
"這個","這個","14"
"價差","價差","14"
"餐點","餐點","14"
"住宅","住宅","14"
"分鐘","分鐘","14"
"牛肉","牛肉","14"
"結合","結合","14"
"中心","中心","13"
"項目","項目","13"
"城市","城市","13"
"這是","這是","13"
"豆皮","豆皮","13"
"東海東","東海東","13"
"減少","減少","13"
"精彩食記","精彩食記","13"
"妻子","妻子","13"
"開幕","開幕","13"
"只是","只是","13"
"畢業","畢業","13"
"進行","進行","13"
"張男","張男","13"
"扶輪","扶輪","13"
"顯示","顯示","13"
"看到","看到","13"
"成立","成立","13"
"萬華區","萬華區","13"
"永和","永和","13"
"委員會","委員會","13"
"公告","公告","13"
"開發","開發","13"
"陳曼莉","陳曼莉","13"
"法院","法院","13"
"這裡","這裡","13"
"這間","這間","13"
"關說","關說","13"
"特別","特別","13"
"行情","行情","13"
"最多","最多","13"
"壽司","壽司","13"
"份量","份量","13"
"車位","車位","13"
"其實","其實","13"
"颱風","颱風","13"
"審議","審議","13"
"是我","是我","13"
"漲幅","漲幅","13"
"佔比","佔比","13"
"午餐","午餐","13"
"家長","家長","13"
"教育","教育","13"
"小朋友","小朋友","13"
"周麗惠","周麗惠","13"
"舉辦","舉辦","13"
"根據","根據","13"
"鬆餅","鬆餅","13"
"他的","他的","13"
"鹹花生","鹹花生","13"
"機車","機車","13"
"蔡適應","蔡適應","13"
"阿郎","阿郎","12"
"都更處","都更處","12"
"水岸","水岸","12"
"裡面","裡面","12"
"加上","加上","12"
"豆腐","豆腐","12"
"肉羹","肉羹","12"
"蛋餅","蛋餅","12"
"當時","當時","12"
"校園","校園","12"
"內湖","內湖","12"
"引擎","引擎","12"
"金庫","金庫","12"
"大學","大學","12"
"推案","推案","12"
"一樣","一樣","12"
"大陸","大陸","12"
"同意","同意","12"
"施華洛世奇","施華洛世奇","12"
"海鮮","海鮮","12"
"國際","國際","12"
"企業","企業","12"
"包括","包括","12"
"獲利","獲利","12"
"政府","政府","12"
"代表","代表","12"
"這道","這道","12"
"只有","只有","12"
"公開","公開","12"
"有鉛管","有鉛管","12"
"增加","增加","12"
"勞動部","勞動部","12"
"試場","試場","12"
"濃湯","濃湯","12"
"學區","學區","12"
"文學","文學","12"
"下午","下午","12"
"使用","使用","12"
"年有","年有","12"
"搶匪","搶匪","12"
"松山","松山","12"
"獎共","獎共","12"
"投入","投入","12"
"創意","創意","12"
"公館","公館","12"
"記者","記者","12"
"名下","名下","12"
"牛丼","牛丼","12"
"宜蘭","宜蘭","12"
"黑板樹","黑板樹","12"
"症狀","症狀","12"
"過去","過去","12"
"媒體","媒體","12"
"歹徒","歹徒","12"
"元大一品苑","元大一品苑","12"
"提名","提名","12"
"課程","課程","12"
"什麼","什麼","12"
"個里","個里","12"
"討論","討論","12"
"新莊","新莊","11"
"綠社盟","綠社盟","11"
"的話","的話","11"
"白飯","白飯","11"
"夜市","夜市","11"
"老闆娘","老闆娘","11"
"山坡地","山坡地","11"
"鉛水管","鉛水管","11"
"老爹","老爹","11"
"人氣","人氣","11"
"建議","建議","11"
"台灣房屋","台灣房屋","11"
"世界","世界","11"
"賴士葆","賴士葆","11"
"禁菸","禁菸","11"
"購買","購買","11"
"之後","之後","11"
"漢堡","漢堡","11"
"不能","不能","11"
"人口","人口","11"
"思考","思考","11"
"金工藝術","金工藝術","11"
"商品","商品","11"
"麵疙瘩","麵疙瘩","11"
"明蝦","明蝦","11"
"旅遊","旅遊","11"
"門牌效應","門牌效應","11"
"家具","家具","11"
"台南","台南","11"
"定食","定食","11"
"連建英","連建英","11"
"局長","局長","11"
"演出","演出","11"
"道路","道路","11"
"上周","上周","11"
"大概","大概","11"
"個百分點","個百分點","11"
"海砂屋","海砂屋","11"
"金鋒","金鋒","11"
"免費","免費","11"
"資訊","資訊","11"
"一坪","一坪","11"
"烏龍麵","烏龍麵","11"
"鑫豐春","鑫豐春","11"
"方荷生","方荷生","11"
"檸檬","檸檬","11"
"三重","三重","11"
"豬腳","豬腳","11"
"大腸","大腸","11"
"晚上","晚上","11"
"獎金","獎金","11"
"標脫","標脫","11"
"年的","年的","11"
"漁業","漁業","11"
"淡水","淡水","11"
"立德路","立德路","11"
"對於","對於","11"
"保證金","保證金","11"
"基地","基地","11"
"分析","分析","10"
"警員","警員","10"
"需求","需求","10"
"是一","是一","10"
"馬路","馬路","10"
"河濱公園","河濱公園","10"
"肥肉","肥肉","10"
"記者鍾泓良攝","記者鍾泓良攝","10"
"冬瓜","冬瓜","10"
"泡芙","泡芙","10"
"燒餅","燒餅","10"
"草案","草案","10"
"政見","政見","10"
"盧男","盧男","10"
"蘿蔔","蘿蔔","10"
"表現","表現","10"
"三明治","三明治","10"
"人員","人員","10"
"音樂","音樂","10"
"經營","經營","10"
"時代力量","時代力量","10"
"影像","影像","10"
"一下","一下","10"
"新聞","新聞","10"
"指數","指數","10"
"程序","程序","10"
"熊男","熊男","10"
"最大","最大","10"
"萬大","萬大","10"
"相對","相對","10"
"泡菜","泡菜","10"
"副都心","副都心","10"
"棒韓式料理","棒韓式料理","10"
"黃男","黃男","10"
"叉燒","叉燒","10"
"配合","配合","10"
"違規","違規","10"
"屋主","屋主","10"
"提出","提出","10"
"爭取","爭取","10"
"實施者","實施者","10"
"該案","該案","10"
"債權","債權","10"
"麥金路","麥金路","10"
"入住","入住","10"
"公車","公車","10"
"民進黨團","民進黨團","10"
"座談會","座談會","10"
"排隊","排隊","10"
"每月","每月","10"
"區公所","區公所","10"
"湯頭","湯頭","10"
"運用","運用","10"
"金峰","金峰","10"
"位於","位於","10"
"橄欖","橄欖","10"
"雖然","雖然","10"
"檢討","檢討","10"
"快捷公車","快捷公車","10"
"工務處","工務處","10"
"臉書","臉書","10"
"年第","年第","10"
"推文","推文","10"
"改革","改革","10"
"需要","需要","10"
"也有","也有","10"
"抹茶","抹茶","10"
"點了","點了","10"
"指標","指標","10"
"全台","全台","10"
"金錢","金錢","10"
"法案","法案","10"
"家人","家人","10"
"王男","王男","10"
"呈現","呈現","10"
"民生","民生","10"
"牛排館","牛排館","10"
