"name","word","count"
"億元","億元","30"
"選擇","選擇","30"
"資料","資料","29"
"信義","信義","29"
"冰淇淋","冰淇淋","29"
"不錯","不錯","29"
"跌幅","跌幅","29"
"發展","發展","29"
"律師","律師","28"
"合購","合購","28"
"年輕人","年輕人","28"
"套餐","套餐","28"
"獲利","獲利","28"
"定食","定食","28"
"甚麼","甚麼","28"
"產業","產業","28"
"最後","最後","27"
"吳恩文","吳恩文","27"
"麵包","麵包","27"
"立法院","立法院","27"
"銷售","銷售","27"
"地價稅","地價稅","27"
"豪宅","豪宅","27"
"搭配","搭配","27"
"議員","議員","26"
"新鮮","新鮮","26"
"其他","其他","26"
"修正","修正","26"
"開發","開發","26"
"完成","完成","26"
"附近","附近","26"
"台北市農會","台北市農會","25"
"推動","推動","25"
"個人","個人","25"
"香港","香港","25"
"吃到飽","吃到飽","25"
"公園","公園","25"
"黨籍","黨籍","25"
"老師","老師","25"
"相當","相當","25"
"開始","開始","25"
"湯頭","湯頭","25"
"餐點","餐點","25"
"南京","南京","25"
"女童","女童","25"
"法案","法案","25"
"了一","了一","24"
"已經","已經","24"
"第一","第一","24"
"合作","合作","24"
"甜點","甜點","24"
"成交","成交","24"
"區域","區域","24"
"張男","張男","24"
"目前","目前","24"
"麻辣鍋","麻辣鍋","24"
"這樣","這樣","24"
"政府","政府","24"
"空間","空間","24"
"父親","父親","24"
"這裡","這裡","24"
"特別","特別","24"
"設計","設計","24"
"工作","工作","24"
"單價","單價","24"
"麻辣","麻辣","24"
"不少","不少","24"
"業者","業者","24"
"軍宅","軍宅","23"
"起司","起司","23"
"因此","因此","23"
"登革熱","登革熱","23"
"讓人","讓人","23"
"魏男","魏男","23"
"品牌","品牌","23"
"商品","商品","23"
"老闆","老闆","23"
"漲幅","漲幅","23"
"房價下跌","房價下跌","23"
"新莊","新莊","23"
"除了","除了","23"
"候選人","候選人","23"
"禮品","禮品","22"
"下跌","下跌","22"
"交易量","交易量","22"
"結婚","結婚","22"
"一下","一下","22"
"泡菜","泡菜","22"
"存款","存款","22"
"影響","影響","22"
"喜歡","喜歡","22"
"基隆河","基隆河","22"
"傳統","傳統","22"
"食材","食材","22"
"婚姻平權","婚姻平權","22"
"商圈","商圈","22"
"中山區","中山區","22"
"豆花","豆花","22"
"感覺","感覺","21"
"許多","許多","21"
"本土","本土","21"
"症狀","症狀","21"
"社會","社會","21"
"三層肉","三層肉","21"
"沙拉","沙拉","21"
"立委參選人","立委參選人","21"
"有人","有人","21"
"台中","台中","21"
"記者","記者","21"
"民生社區","民生社區","21"
"通過","通過","21"
"政治","政治","20"
"美味","美味","20"
"怎麼","怎麼","20"
"鴨血","鴨血","20"
"大神轎","大神轎","20"
"之後","之後","20"
"大樓","大樓","20"
"電話","電話","20"
"規畫","規畫","20"
"交易","交易","20"
"議題","議題","20"
"市長","市長","20"
"只要","只要","20"
"美國","美國","20"
"代銷","代銷","20"
"可是","可是","20"
"他的","他的","20"
"也有","也有","20"
"燒肉","燒肉","20"
"加上","加上","19"
"是一","是一","19"
"房屋","房屋","19"
"總價","總價","19"
"公宅","公宅","19"
"國際","國際","19"
"均價","均價","19"
"包括","包括","19"
"年輕","年輕","19"
"我也","我也","19"
"吃到","吃到","19"
"停電","停電","19"
"婚姻","婚姻","19"
"學生","學生","19"
"服務生","服務生","19"
"都市","都市","19"
"蔬菜","蔬菜","19"
"午餐","午餐","19"
"山山來茶","山山來茶","19"
"需要","需要","19"
"市中心","市中心","19"
"韓式","韓式","19"
"政黨","政黨","19"
"的時候","的時候","19"
"綠社盟","綠社盟","18"
"王如玄","王如玄","18"
"的話","的話","18"
"原本","原本","18"
"停水","停水","18"
"伴侶制","伴侶制","18"
"市府","市府","18"
"賄選","賄選","18"
"炸雞","炸雞","18"
"套房","套房","18"
"台聯","台聯","18"
"台股","台股","18"
"菜單","菜單","18"
"肉質","肉質","18"
"聯絡","聯絡","18"
"生活","生活","18"
"建設","建設","18"
"理念","理念","18"
"第二","第二","18"
"參與","參與","18"
"民黨","民黨","18"
"陳建仁","陳建仁","18"
"烏龍麵","烏龍麵","18"
"風味","風味","18"
"衛生局","衛生局","18"
"價差","價差","18"
"運動","運動","18"
"工程","工程","18"
"神轎","神轎","18"
"產品","產品","18"
"韓國","韓國","17"
"便宜","便宜","17"
"余男","余男","17"
"當然","當然","17"
"商品名稱","商品名稱","17"
"出現","出現","17"
"錫口","錫口","17"
"座位","座位","17"
"地產","地產","17"
"企業","企業","17"
"會覺得","會覺得","17"
"這些","這些","17"
"一般","一般","17"
"日至","日至","17"
"牛肉","牛肉","17"
"有些","有些","17"
"沃草","沃草","17"
"信義房屋","信義房屋","16"
"不太","不太","16"
"撞轎","撞轎","16"
"補助","補助","16"
"去年","去年","16"
"北水處","北水處","16"
"自用住宅","自用住宅","16"
"社工","社工","16"
"小英","小英","16"
"中央","中央","16"
"收費","收費","16"
"費用","費用","16"
"跑道","跑道","16"
"毒品","毒品","16"
"這間","這間","16"
"黨意","黨意","16"
"起訴","起訴","16"
"一坪","一坪","16"
"滋味","滋味","16"
"壽司","壽司","16"
"份量","份量","16"
"是我","是我","16"
"房子","房子","16"
"徵召","徵召","16"
"基地","基地","16"
"參加","參加","16"
"室友","室友","15"
"一樣","一樣","15"
"松山市","松山市","15"
"一直","一直","15"
"點的","點的","15"
"一定","一定","15"
"史博館","史博館","15"
"牛肉麵","牛肉麵","15"
"黨總統參選人","黨總統參選人","15"
"奉天宮","奉天宮","15"
"就要","就要","15"
"雙北","雙北","15"
"志工","志工","15"
"然後","然後","15"
"就會","就會","15"
"出席","出席","15"
"鍋物","鍋物","15"
"中國","中國","15"
"臉書","臉書","15"
"狗狗","狗狗","15"
"提名","提名","15"
"部份","部份","15"
"陳斐娟","陳斐娟","15"
"丈夫","丈夫","15"
"對於","對於","15"
"演出","演出","14"
"慈祐宮","慈祐宮","14"
"頭髮","頭髮","14"
"其中","其中","14"
"合併","合併","14"
"幼兒園","幼兒園","14"
"麵疙瘩","麵疙瘩","14"
"網路","網路","14"
"廣場","廣場","14"
"漢堡","漢堡","14"
"陳男","陳男","14"
"咖啡館","咖啡館","14"
"沒水","沒水","14"
"自己的","自己的","14"
"林俊傑","林俊傑","14"
"如何","如何","14"
"台灣的","台灣的","14"
"提到","提到","14"
"的感覺","的感覺","14"
"林女","林女","14"
"分別","分別","14"
"另外","另外","14"
"接受","接受","14"
"小亮","小亮","14"
"配料","配料","14"
"成長","成長","14"
"桃園","桃園","14"
"創新","創新","14"
"監督","監督","14"
"但我","但我","14"
"而是","而是","14"
"作業","作業","14"
"解決","解決","14"
"營業","營業","14"
"遷建","遷建","14"
"的時","的時","14"
"這是","這是","13"
"第三","第三","13"
"運動服","運動服","13"
"男童","男童","13"
"主要","主要","13"
"不同","不同","13"
"散裝","散裝","13"
"這家","這家","13"
"三明治","三明治","13"
"人氣","人氣","13"
"建商","建商","13"
"個月","個月","13"
"酒店","酒店","13"
"超過","超過","13"
"黑糖","黑糖","13"
"店面","店面","13"
"生活圈","生活圈","13"
"萬餘元","萬餘元","13"
"指數","指數","13"
"用水","用水","13"
"肉品","肉品","13"
"孩子","孩子","13"
"一點","一點","13"
"洗車業","洗車業","13"
"飲料","飲料","13"
"交通","交通","13"
"女性","女性","13"
"部分","部分","13"
"麻神","麻神","13"
"使用","使用","13"
"羅淑蕾","羅淑蕾","13"
"一口","一口","13"
"抹茶","抹茶","13"
"外套","外套","13"
"則是","則是","13"
"推出","推出","13"
"決定","決定","13"
"什麼","什麼","13"
"飯糰","飯糰","13"
"必須","必須","13"
"八德","八德","13"
"蛋黃","蛋黃","12"
"雞腿","雞腿","12"
"拉麵","拉麵","12"
"分析","分析","12"
"規定","規定","12"
"豆腐","豆腐","12"
"花蓮","花蓮","12"
"當天","當天","12"
"制度","制度","12"
"大安","大安","12"
"以後","以後","12"
"直接","直接","12"
"泰式","泰式","12"
"表現","表現","12"
"建議","建議","12"
"早午餐","早午餐","12"
"為什麼","為什麼","12"
"這種","這種","12"
"境外移入","境外移入","12"
"強調","強調","12"
"萬戶","萬戶","12"
"老公","老公","12"
"大陸","大陸","12"
"民調","民調","12"
"字頭","字頭","12"
"時代力量","時代力量","12"
"社會住宅","社會住宅","12"
"花家食堂","花家食堂","12"
"蛋黃區","蛋黃區","12"
"保母","保母","12"
"麼看","麼看","12"
"萬華區","萬華區","12"
"台電","台電","12"
"要有","要有","12"
"漲到","漲到","12"
"遊戲","遊戲","12"
"手工","手工","12"
"馬辣","馬辣","12"
"吸引","吸引","12"
"大的","大的","12"
"通姦除罪化","通姦除罪化","12"
"襯衫","襯衫","12"
"調味","調味","12"
"買賣","買賣","12"
"羞明","羞明","12"
"報名","報名","12"
"原味","原味","12"
"公布","公布","12"
"發言人","發言人","12"
"申請","申請","12"
"指出","指出","12"
"鮮甜","鮮甜","12"
"位於","位於","12"
"醬汁","醬汁","12"
"同性婚","同性婚","12"
"友人","友人","12"
"味的","味的","12"
"跳繩","跳繩","12"
"的口感","的口感","12"
"一次","一次","12"
"歲女兒","歲女兒","12"
"品質","品質","12"
"本來","本來","12"
"時候","時候","12"
"國內","國內","11"
"兩個","兩個","11"
"烤肉","烤肉","11"
"是不","是不","11"
"婉拒","婉拒","11"
"河濱公園","河濱公園","11"
"當時","當時","11"
"白色力量","白色力量","11"
"文山區","文山區","11"
"白飯","白飯","11"
"醫院","醫院","11"
"每天","每天","11"
"林男","林男","11"
"分鐘","分鐘","11"
"臺北","臺北","11"
"蓮花","蓮花","11"
"只是","只是","11"
"受到","受到","11"
"所以我","所以我","11"
"店家","店家","11"
"這樣的","這樣的","11"
"桃機","桃機","11"
"美元","美元","11"
"豬排","豬排","11"
"門牌效應","門牌效應","11"
"一些","一些","11"
"來的","來的","11"
"摩鐵","摩鐵","11"
"店員","店員","11"
"介紹","介紹","11"
"智慧水表","智慧水表","11"
"宋芸樺","宋芸樺","11"
"房市","房市","11"
"男友","男友","11"
"價位","價位","11"
"特賣會","特賣會","11"
"回收","回收","11"
"消費","消費","11"
"手機","手機","11"
"吃完","吃完","11"
"市民","市民","11"
"國會","國會","11"
"第一次","第一次","11"
"大腸桿菌群超標","大腸桿菌群超標","11"
"通報","通報","11"
"明年","明年","11"
"勝選","勝選","11"
"生菜","生菜","11"
"炒飯","炒飯","11"
"一個人","一個人","11"
"蜂蜜","蜂蜜","11"
"中心","中心","10"
"蔣家","蔣家","10"
"規劃","規劃","10"
"有水","有水","10"
"妻子","妻子","10"
"之前","之前","10"
"個行政區","個行政區","10"
"表態","表態","10"
"不動產","不動產","10"
"擁有","擁有","10"
"年第","年第","10"
"計畫","計畫","10"
"鍋底","鍋底","10"
"委託","委託","10"
"單點","單點","10"
"法人","法人","10"
"三民","三民","10"
"法律","法律","10"
"上市","上市","10"
"勞基法","勞基法","10"
"適用","適用","10"
"的房價","的房價","10"
"試穿","試穿","10"
"試辦","試辦","10"
"洗車","洗車","10"
"祈福","祈福","10"
"離島","離島","10"
"宣布","宣布","10"
"這兒","這兒","10"
"徵詢","徵詢","10"
"宣傳","宣傳","10"
"新城","新城","10"
"第三勢力","第三勢力","10"
"撞轎祈福","撞轎祈福","10"
"一件","一件","10"
"一份","一份","10"
"李女","李女","10"
"每周","每周","10"
"長照保險","長照保險","10"
"社區","社區","10"
"噹噹","噹噹","10"
"最大","最大","10"
"地點","地點","10"
"總統參選人","總統參選人","10"
"高中","高中","10"
"下修","下修","10"
"實價","實價","10"
"投入","投入","10"
"航線","航線","10"
"資源回收","資源回收","10"
"健康路","健康路","10"
"銀行","銀行","10"
"高新區","高新區","10"
"福記","福記","10"
"下來","下來","10"
"房屋稅","房屋稅","10"
"科技","科技","10"
"歲的","歲的","10"
"幕僚","幕僚","10"
"我會","我會","10"
"住宅","住宅","10"
"互聯網","互聯網","10"
"朱立倫說","朱立倫說","10"
"陳為廷","陳為廷","10"
"今年第","今年第","10"
