"name","word","count"
"區域","區域","19"
"看到","看到","19"
"新增","新增","19"
"二備金","二備金","19"
"老闆","老闆","19"
"住宅","住宅","19"
"應該","應該","19"
"疫情","疫情","19"
"芒草","芒草","19"
"要求","要求","19"
"經費","經費","19"
"社子","社子","19"
"的是","的是","18"
"醫院","醫院","18"
"士林官邸","士林官邸","18"
"豆漿","豆漿","18"
"試辦","試辦","18"
"總統","總統","18"
"吃起來","吃起來","18"
"也是","也是","18"
"銀行","銀行","18"
"單價","單價","18"
"搶奪","搶奪","18"
"宜蘭","宜蘭","17"
"大樓","大樓","17"
"黃嫌","黃嫌","17"
"新鮮","新鮮","17"
"不會","不會","17"
"行政區","行政區","17"
"實價","實價","17"
"有點","有點","17"
"張嫌","張嫌","17"
"中國","中國","17"
"冷氣","冷氣","17"
"每坪","每坪","17"
"查詢","查詢","16"
"晶片","晶片","16"
"觀光","觀光","16"
"日至","日至","16"
"電話","電話","16"
"景點","景點","16"
"非常","非常","16"
"美食","美食","16"
"山步道","山步道","16"
"聯絡","聯絡","16"
"新聞","新聞","16"
"國小","國小","16"
"為了","為了","16"
"相當","相當","16"
"捷運","捷運","16"
"獲利","獲利","16"
"電子圍籬","電子圍籬","16"
"社會局","社會局","16"
"冰淇淋","冰淇淋","16"
"工程","工程","16"
"獎金","獎金","16"
"食家","食家","16"
"案件","案件","16"
"什麼","什麼","16"
"一個","一個","15"
"加上","加上","15"
"菊花","菊花","15"
"環保局","環保局","15"
"世界","世界","15"
"擁有","擁有","15"
"經營","經營","15"
"招募","招募","15"
"症狀","症狀","15"
"人口","人口","15"
"出現","出現","15"
"或是","或是","15"
"義大利麵","義大利麵","15"
"早上","早上","15"
"女大生","女大生","15"
"失智","失智","15"
"居家","居家","15"
"團購","團購","15"
"自然","自然","15"
"現在","現在","15"
"爆料","爆料","15"
"大東路","大東路","15"
"建案","建案","15"
"機車","機車","15"
"超市","超市","14"
"物件","物件","14"
"需求","需求","14"
"打蠟","打蠟","14"
"已經","已經","14"
"騎士","騎士","14"
"音樂","音樂","14"
"許多","許多","14"
"高調","高調","14"
"購入","購入","14"
"收入最低的地區是","收入最低的地區是","14"
"一次","一次","14"
"陳男","陳男","14"
"投訴","投訴","14"
"芝山岩","芝山岩","14"
"銷售","銷售","14"
"鋼琴","鋼琴","14"
"開始","開始","14"
"都發局","都發局","14"
"透過","透過","14"
"處理","處理","14"
"兒子","兒子","14"
"大地處","大地處","14"
"巧克力","巧克力","14"
"這個","這個","14"
"在地","在地","14"
"長者","長者","14"
"蛋糕","蛋糕","14"
"雙方","雙方","14"
"雖然","雖然","14"
"的口感","的口感","14"
"女兒","女兒","14"
"中信金","中信金","14"
"反賄","反賄","13"
"去年","去年","13"
"高雄","高雄","13"
"南港","南港","13"
"發生","發生","13"
"百貨","百貨","13"
"陳永德","陳永德","13"
"防災","防災","13"
"蔡英文","蔡英文","13"
"建商","建商","13"
"不動產市場","不動產市場","13"
"優惠","優惠","13"
"女友","女友","13"
"中山","中山","13"
"幫忙","幫忙","13"
"其他","其他","13"
"高收入村里最密集的地","高收入村里最密集的地","13"
"公車","公車","13"
"可愛","可愛","13"
"汰換","汰換","13"
"個人","個人","13"
"洪秀柱","洪秀柱","13"
"友人","友人","13"
"變更","變更","13"
"公里","公里","13"
"空間","空間","13"
"市長","市長","13"
"完成","完成","13"
"安全","安全","13"
"部分","部分","13"
"系統","系統","13"
"全新","全新","13"
"餐點","餐點","13"
"紅茶","紅茶","13"
"發展","發展","13"
"陽明山","陽明山","13"
"我覺得","我覺得","12"
"台全","台全","12"
"多容安","多容安","12"
"年底","年底","12"
"節電","節電","12"
"淹水","淹水","12"
"基金會","基金會","12"
"個月","個月","12"
"兩岸","兩岸","12"
"地址","地址","12"
"發票","發票","12"
"詐騙","詐騙","12"
"進行","進行","12"
"公宅","公宅","12"
"當地","當地","12"
"廖男","廖男","12"
"配上","配上","12"
"中央","中央","12"
"經過","經過","12"
"洗車","洗車","12"
"獎共","獎共","12"
"很好","很好","12"
"現場","現場","12"
"親山步道","親山步道","12"
"消防","消防","12"
"起訴","起訴","12"
"雙北","雙北","12"
"植物","植物","12"
"有人","有人","12"
"都市","都市","12"
"颱風","颱風","12"
"密件","密件","12"
"的人","的人","12"
"交易量","交易量","12"
"調查","調查","12"
"機器人","機器人","12"
"的抹茶","的抹茶","12"
"加入","加入","12"
"推廣價","推廣價","12"
"拆除","拆除","12"
"即時","即時","12"
"區有","區有","12"
"高收入里最密集的地區","高收入里最密集的地區","12"
"議員","議員","11"
"河濱公園","河濱公園","11"
"地質","地質","11"
"聽到","聽到","11"
"代銷業者","代銷業者","11"
"清爽","清爽","11"
"炸雞","炸雞","11"
"臉書","臉書","11"
"是否","是否","11"
"之後","之後","11"
"面積","面積","11"
"店家","店家","11"
"供應","供應","11"
"徵收","徵收","11"
"勞動局","勞動局","11"
"千萬","千萬","11"
"團票","團票","11"
"行搶","行搶","11"
"消費","消費","11"
"相關","相關","11"
"房東","房東","11"
"瑜珈","瑜珈","11"
"停車場","停車場","11"
"吳嫌","吳嫌","11"
"編列","編列","11"
"擎天崗","擎天崗","11"
"志工","志工","11"
"平面","平面","11"
"特別","特別","11"
"指出","指出","11"
"整體","整體","11"
"豬肉","豬肉","11"
"運動","運動","11"
"中油","中油","11"
"早餐店","早餐店","11"
"新店","新店","11"
"孫悟空","孫悟空","11"
"頭彩","頭彩","11"
"全球","全球","11"
"經濟","經濟","11"
"花蓮","花蓮","11"
"成長","成長","11"
"牛肉","牛肉","11"
"局處","局處","11"
"衣服","衣服","10"
"大台北","大台北","10"
"湯花","湯花","10"
"減少","減少","10"
"資料","資料","10"
"妻子","妻子","10"
"西遊記","西遊記","10"
"平台","平台","10"
"動支","動支","10"
"平均核貸成數","平均核貸成數","10"
"垃圾","垃圾","10"
"下跌","下跌","10"
"真的很","真的很","10"
"老翁","老翁","10"
"超過","超過","10"
"樂團","樂團","10"
"防疫","防疫","10"
"麥男","麥男","10"
"學生","學生","10"
"影片","影片","10"
"各位","各位","10"
"營業時間","營業時間","10"
"歡迎","歡迎","10"
"生日","生日","10"
"新北","新北","10"
"內裝保養","內裝保養","10"
"台北橋","台北橋","10"
"增加","增加","10"
"其實","其實","10"
"小菜","小菜","10"
"文化局","文化局","10"
"地點","地點","10"
"台南市","台南市","10"
"三重","三重","10"
"豪宅","豪宅","10"
"風味","風味","10"
"公布","公布","10"
"檸檬","檸檬","10"
"管理","管理","10"
"林男","林男","10"
"契約","契約","10"
"旁邊","旁邊","10"
"野菜屋","野菜屋","10"
"青年","青年","10"
"反對","反對","10"
"需要","需要","10"
"則是","則是","10"
"印象","印象","10"
"大學","大學","10"
"番茄","番茄","10"
"遊客","遊客","10"
"靖娟","靖娟","10"
"呈現","呈現","10"
"回饋","回饋","10"
"對方","對方","10"
"彩券","彩券","10"
