"name","word","count"
"我們的","我們的","19"
"疫情","疫情","19"
"立委參選人","立委參選人","19"
"交通","交通","19"
"入住","入住","19"
"員警","員警","19"
"雖然","雖然","19"
"到底","到底","18"
"威力彩","威力彩","18"
"其中","其中","18"
"感覺","感覺","18"
"張承中","張承中","18"
"之前","之前","18"
"辦理","辦理","18"
"大陸","大陸","18"
"對面","對面","18"
"的老師","的老師","18"
"媒體","媒體","18"
"面對","面對","18"
"遷移","遷移","18"
"謝謝","謝謝","18"
"收費","收費","18"
"修正","修正","18"
"老人","老人","18"
"公開","公開","18"
"臺北市","臺北市","18"
"其實","其實","18"
"蓋公宅","蓋公宅","18"
"醫師","醫師","18"
"甚麼","甚麼","18"
"有人","有人","18"
"易淹水區","易淹水區","18"
"文化局","文化局","18"
"地點","地點","18"
"加入","加入","18"
"有水了","有水了","18"
"加壓站","加壓站","18"
"環境","環境","18"
"平均","平均","18"
"請問","請問","18"
"政黨","政黨","18"
"我就","我就","17"
"地上","地上","17"
"竹壽司","竹壽司","17"
"雙北","雙北","17"
"衝突","衝突","17"
"老闆娘","老闆娘","17"
"談判","談判","17"
"台北市文山區","台北市文山區","17"
"用水","用水","17"
"信號彈","信號彈","17"
"市議員","市議員","17"
"店內","店內","17"
"這些","這些","17"
"以下","以下","17"
"發生","發生","17"
"根本","根本","17"
"持續","持續","17"
"協助","協助","17"
"列追蹤","列追蹤","17"
"貸款","貸款","17"
"信義","信義","17"
"教育","教育","17"
"解決","解決","17"
"體驗","體驗","17"
"炒飯","炒飯","17"
"決定","決定","17"
"一次","一次","17"
"業者","業者","17"
"每注可得","每注可得","17"
"大樓","大樓","16"
"成交","成交","16"
"前往","前往","16"
"這種","這種","16"
"梁文傑","梁文傑","16"
"預估","預估","16"
"親民黨","親民黨","16"
"超過","超過","16"
"憲法","憲法","16"
"山步道","山步道","16"
"國小","國小","16"
"一定","一定","16"
"餐廳","餐廳","16"
"無償撥用","無償撥用","16"
"垃圾","垃圾","16"
"店員","店員","16"
"停車格","停車格","16"
"河堤","河堤","16"
"沒水","沒水","16"
"內湖","內湖","16"
"陳曼莉","陳曼莉","16"
"增加","增加","16"
"飲料","飲料","16"
"以上","以上","16"
"托育","托育","16"
"苗博雅","苗博雅","16"
"資源回收","資源回收","16"
"美國","美國","16"
"系統","系統","16"
"中秋","中秋","16"
"恢復","恢復","16"
"雙方","雙方","16"
"分鐘","分鐘","16"
"獲利","獲利","16"
"牛肉","牛肉","16"
"派出所","派出所","16"
"彩券","彩券","16"
"辛亥","辛亥","15"
"政治","政治","15"
"台中市","台中市","15"
"高雄","高雄","15"
"員工","員工","15"
"放在","放在","15"
"一帶","一帶","15"
"有水","有水","15"
"開放","開放","15"
"經過","經過","15"
"新聞","新聞","15"
"成立","成立","15"
"個人","個人","15"
"立法院","立法院","15"
"容易","容易","15"
"自己的","自己的","15"
"是要","是要","15"
"診所","診所","15"
"只有","只有","15"
"法院","法院","15"
"房價下跌","房價下跌","15"
"眼鏡","眼鏡","15"
"黃珊珊","黃珊珊","15"
"民黨","民黨","15"
"另外","另外","15"
"下午","下午","15"
"很多人","很多人","15"
"自然","自然","15"
"單價","單價","15"
"中正","中正","15"
"經濟","經濟","15"
"貓纜","貓纜","15"
"提名","提名","15"
"候選人","候選人","15"
"景興路","景興路","14"
"利率","利率","14"
"分析","分析","14"
"興隆路三段","興隆路三段","14"
"年輕人","年輕人","14"
"官舍","官舍","14"
"志工","志工","14"
"只是","只是","14"
"台股","台股","14"
"班導","班導","14"
"主購","主購","14"
"取水","取水","14"
"自來水","自來水","14"
"私立","私立","14"
"原波","原波","14"
"李婦","李婦","14"
"巷子","巷子","14"
"銀行","銀行","14"
"停車","停車","14"
"是一個","是一個","14"
"遇到","遇到","14"
"抽水機組","抽水機組","14"
"來說","來說","14"
"溝通","溝通","14"
"王男","王男","14"
"捷運局","捷運局","13"
"需求","需求","13"
"試辦","試辦","13"
"相關","相關","13"
"充公","充公","13"
"而且","而且","13"
"當然","當然","13"
"這家","這家","13"
"後來","後來","13"
"為什麼","為什麼","13"
"簡男","簡男","13"
"新店溪","新店溪","13"
"景點","景點","13"
"畢業","畢業","13"
"是否","是否","13"
"取得","取得","13"
"站台","站台","13"
"例本土","例本土","13"
"接觸","接觸","13"
"參觀","參觀","13"
"國慶","國慶","13"
"可愛","可愛","13"
"萬華區","萬華區","13"
"狀況","狀況","13"
"泰國","泰國","13"
"健行","健行","13"
"品牌","品牌","13"
"各位","各位","13"
"興隆公宅","興隆公宅","13"
"教練","教練","13"
"資源","資源","13"
"訊號","訊號","13"
"台南市","台南市","13"
"公共","公共","13"
"在地","在地","13"
"過去","過去","13"
"吃過","吃過","13"
"注中獎","注中獎","13"
"外資","外資","13"
"報導","報導","13"
"產品","產品","13"
"分享","分享","13"
"死亡","死亡","13"
"徐弘庭","徐弘庭","13"
"機能","機能","12"
"貓空小精靈","貓空小精靈","12"
"宣導","宣導","12"
"茶水印","茶水印","12"
"官員","官員","12"
"信義房屋","信義房屋","12"
"馬習會","馬習會","12"
"馬路","馬路","12"
"營收","營收","12"
"單位","單位","12"
"機車行","機車行","12"
"阿嬤","阿嬤","12"
"咖啡","咖啡","12"
"不同","不同","12"
"法律","法律","12"
"機油","機油","12"
"一樣","一樣","12"
"網路","網路","12"
"新工處","新工處","12"
"物品","物品","12"
"年金","年金","12"
"杜鵑","杜鵑","12"
"去吃","去吃","12"
"頂新","頂新","12"
"北持","北持","12"
"年減","年減","12"
"店家","店家","12"
"仲介","仲介","12"
"瓦斯","瓦斯","12"
"一下","一下","12"
"河濱","河濱","12"
"中央","中央","12"
"上市","上市","12"
"外地","外地","12"
"水來了","水來了","12"
"溫泉","溫泉","12"
"退休","退休","12"
"為了","為了","12"
"一家","一家","12"
"不動產","不動產","12"
"我想","我想","12"
"想像","想像","12"
"這邊","這邊","12"
"捷運站","捷運站","12"
"林欽榮","林欽榮","12"
"行政區","行政區","12"
"參與","參與","12"
"萬華","萬華","12"
"社民黨的","社民黨的","12"
"是他","是他","12"
"就會","就會","12"
"趕快","趕快","12"
"以及","以及","12"
"董事","董事","12"
"設置","設置","12"
"動物誌","動物誌","12"
"我家","我家","12"
"師傅","師傅","12"
"是誰","是誰","12"
"分局","分局","12"
"後續","後續","12"
"努力","努力","12"
"而是","而是","12"
"賞月","賞月","12"
"跑步","跑步","12"
"通報","通報","12"
"獨立","獨立","12"
"改變","改變","12"
"公督盟","公督盟","12"
"經費","經費","12"
"星期","星期","12"
"商圈","商圈","12"
"就不","就不","12"
"今年第","今年第","12"
"討論","討論","12"
"的時候","的時候","12"
"升旗典禮","升旗典禮","12"
"水質","水質","11"
"莊女","莊女","11"
"一起","一起","11"
"國會","國會","11"
"黃女","黃女","11"
"路段","路段","11"
"何男","何男","11"
"金針花","金針花","11"
"木新路三段","木新路三段","11"
"說我","說我","11"
"杜鵑颱風","杜鵑颱風","11"
"丟掉","丟掉","11"
"張男","張男","11"
"預約","預約","11"
"排水","排水","11"
"爆料","爆料","11"
"歐陽龍","歐陽龍","11"
"調高","調高","11"
"季的","季的","11"
"大雨","大雨","11"
"餛飩","餛飩","11"
"停水中","停水中","11"
"傷害","傷害","11"
"主講人","主講人","11"
"辦法","辦法","11"
"宣布","宣布","11"
"博物館","博物館","11"
"全聯","全聯","11"
"年前","年前","11"
"政府","政府","11"
"成績","成績","11"
"宋楚瑜","宋楚瑜","11"
"個百分點","個百分點","11"
"標題","標題","11"
"罪嫌","罪嫌","11"
"早上","早上","11"
"頂呱呱","頂呱呱","11"
"姓男子","姓男子","11"
"受到","受到","11"
"研究","研究","11"
"景美國中","景美國中","11"
"車站","車站","11"
"這次","這次","11"
"小孩","小孩","11"
"松山","松山","11"
"辣椒","辣椒","11"
"這個","這個","11"
"生意","生意","11"
"舊莊社區公共保母","舊莊社區公共保母","11"
"國泰","國泰","11"
"換屋","換屋","11"
"項子欄位必填","項子欄位必填","11"
"智慧水表","智慧水表","11"
"預期","預期","11"
"面交","面交","11"
"月營收","月營收","11"
"味道","味道","10"
"大台北","大台北","10"
"成本","成本","10"
"有沒有","有沒有","10"
"房間","房間","10"
"是不","是不","10"
"個行政區","個行政區","10"
"豆腐","豆腐","10"
"土石流","土石流","10"
"網咖","網咖","10"
"公告","公告","10"
"雞肉","雞肉","10"
"年底","年底","10"
"滯洪池上","滯洪池上","10"
"起來","起來","10"
"都沒","都沒","10"
"演出","演出","10"
"還是沒水","還是沒水","10"
"聽到","聽到","10"
"補助","補助","10"
"時許","時許","10"
"聯絡","聯絡","10"
"陳少卿","陳少卿","10"
"麻油","麻油","10"
"扯鈴隊","扯鈴隊","10"
"軍宅","軍宅","10"
"到基隆","到基隆","10"
"建商","建商","10"
"薯條","薯條","10"
"釜飯","釜飯","10"
"河濱公園","河濱公園","10"
"弱勢","弱勢","10"
"郁慕明","郁慕明","10"
"綠地","綠地","10"
"公寓","公寓","10"
"力量","力量","10"
"國際","國際","10"
"規畫","規畫","10"
"許男","許男","10"
"保全","保全","10"
"法人","法人","10"
"性侵","性侵","10"
"昨公布","昨公布","10"
"平台","平台","10"
"紅茶","紅茶","10"
"氣象局","氣象局","10"
"點的","點的","10"
"法國","法國","10"
"防疫","防疫","10"
"分配","分配","10"
"扯鈴","扯鈴","10"
"高新區","高新區","10"
"樓上","樓上","10"
"吃的","吃的","10"
"公車","公車","10"
"新增","新增","10"
"黨籍","黨籍","10"
"有機","有機","10"
"營運","營運","10"
"汰換","汰換","10"
"林堃池","林堃池","10"
"相對","相對","10"
"內湖區","內湖區","10"
"台南","台南","10"
"歡迎","歡迎","10"
"正義","正義","10"
"一點","一點","10"
"軍公教","軍公教","10"
"水塔","水塔","10"
"境外移入個案","境外移入個案","10"
"主動","主動","10"
"供奉","供奉","10"
"團練","團練","10"
"深坑區","深坑區","10"
"性別","性別","10"
"木新","木新","10"
"那家","那家","10"
"新移民","新移民","10"
"憲兵營區","憲兵營區","10"
"照片","照片","10"
"木新路","木新路","10"
"關懷","關懷","10"
"適合","適合","10"
"獎共","獎共","10"
"黨的","黨的","10"
"創新","創新","10"
"當初","當初","10"
"的聲音","的聲音","10"
"萬隆東營區","萬隆東營區","10"
"煎包","煎包","10"
"消防局","消防局","10"
"水龍頭","水龍頭","10"
"競選總部","競選總部","10"
"忠順街","忠順街","10"
"木柵路","木柵路","10"
"臉書","臉書","10"
"到的","到的","10"
"黃承國","黃承國","10"
"科技","科技","10"
"房貸","房貸","10"
"路口","路口","10"
"全球","全球","10"
"規矩","規矩","10"
"特優","特優","10"
"竊盜","竊盜","10"
"對方","對方","10"
