"name","word","count"
"進行","進行","28"
"新聞","新聞","28"
"起訴","起訴","28"
"報名","報名","28"
"指出","指出","28"
"按讚","按讚","28"
"湯頭","湯頭","28"
"商圈","商圈","28"
"熱鬧","熱鬧","28"
"一個","一個","27"
"去年","去年","27"
"咖啡","咖啡","27"
"陣頭","陣頭","27"
"遶境","遶境","27"
"營業","營業","27"
"信義區","信義區","27"
"規劃","規劃","26"
"王如玄","王如玄","26"
"口味","口味","26"
"西園","西園","26"
"蘋果","蘋果","26"
"特別","特別","26"
"老婦","老婦","26"
"颱風","颱風","26"
"萬大路","萬大路","26"
"分享","分享","26"
"內湖","內湖","25"
"南港","南港","25"
"鉛水管","鉛水管","25"
"出現","出現","25"
"朋友","朋友","25"
"朱立倫","朱立倫","25"
"河濱","河濱","25"
"來信","來信","25"
"社會","社會","25"
"公司","公司","25"
"老人","老人","25"
"青年公園","青年公園","25"
"以及","以及","25"
"國會","國會","25"
"可能","可能","25"
"施男","施男","24"
"的是","的是","24"
"起來","起來","24"
"也不","也不","24"
"回覆資料者","回覆資料者","24"
"領獎方式","領獎方式","24"
"代領","代領","24"
"台北市萬華區艋舺大道","台北市萬華區艋舺大道","24"
"美食","美食","24"
"蔡男","蔡男","24"
"步驟","步驟","24"
"周邊","周邊","24"
"視同棄權","視同棄權","24"
"成交","成交","24"
"要求","要求","24"
"傳統","傳統","24"
"公聽會","公聽會","24"
"流鶯","流鶯","23"
"文山區","文山區","23"
"大樓","大樓","23"
"建商","建商","23"
"區是","區是","23"
"預約","預約","23"
"均價","均價","23"
"當地","當地","23"
"社工","社工","23"
"調整","調整","23"
"未來","未來","23"
"家屬","家屬","23"
"計程車","計程車","23"
"眷村","眷村","23"
"歹徒","歹徒","23"
"拉麵","拉麵","22"
"克難街","克難街","22"
"員警","員警","22"
"西門町","西門町","22"
"確診","確診","22"
"運將","運將","22"
"忠義","忠義","22"
"電影","電影","22"
"犯罪","犯罪","22"
"記得","記得","22"
"號電話","號電話","22"
"開放","開放","21"
"預計","預計","21"
"祈福","祈福","21"
"其中","其中","21"
"大陸","大陸","21"
"日本","日本","21"
"獎名單","獎名單","21"
"國小","國小","21"
"身分證影本","身分證影本","21"
"時報資訊","時報資訊","21"
"孩子","孩子","21"
"為憑","為憑","21"
"貴陽街","貴陽街","21"
"成長","成長","21"
"衛生局","衛生局","21"
"鞭炮","鞭炮","21"
"這個","這個","21"
"不要","不要","21"
"工務局","工務局","21"
"北市府","北市府","21"
"停水","停水","20"
"總統","總統","20"
"交易量","交易量","20"
"國際","國際","20"
"其他","其他","20"
"自來水","自來水","20"
"只有","只有","20"
"有人","有人","20"
"還是","還是","20"
"林嫌","林嫌","20"
"豪宅","豪宅","20"
"推薦","推薦","20"
"不能","不能","20"
"工作","工作","20"
"長者","長者","20"
"晚上","晚上","20"
"路段","路段","19"
"直接","直接","19"
"最高","最高","19"
"開幕","開幕","19"
"女子","女子","19"
"症狀","症狀","19"
"看到","看到","19"
"保母","保母","19"
"邱顯智","邱顯智","19"
"網友","網友","19"
"毒品","毒品","19"
"房市","房市","19"
"食家","食家","19"
"建案","建案","19"
"竊盜","竊盜","19"
"小紅","小紅","19"
"環保局","環保局","18"
"媽祖","媽祖","18"
"小孩","小孩","18"
"這家","這家","18"
"我要算偉特體系塔羅牌","我要算偉特體系塔羅牌","18"
"稅基","稅基","18"
"得獎者","得獎者","18"
"經濟","經濟","18"
"地區","地區","18"
"活动","活动","18"
"萬大","萬大","18"
"收托","收托","18"
"新移民","新移民","18"
"小時","小時","18"
"設計","設計","18"
"持續","持續","18"
"教育局","教育局","18"
"家庭","家庭","18"
"雖然","雖然","18"
"解決","解決","18"
"租金","租金","18"
"全球","全球","18"
"提名","提名","18"
"頻道","頻道","18"
"味道","味道","17"
"減少","減少","17"
"感覺","感覺","17"
"大學","大學","17"
"用戶","用戶","17"
"地方","地方","17"
"垃圾","垃圾","17"
"電話","電話","17"
"藝術","藝術","17"
"下跌","下跌","17"
"登記","登記","17"
"檢方","檢方","17"
"反對","反對","17"
"非常","非常","17"
"超過","超過","17"
"大同區","大同區","17"
"按摩","按摩","17"
"只會","只會","17"
"新北","新北","17"
"只要","只要","17"
"注中獎","注中獎","17"
"美國","美國","17"
"中正萬華","中正萬華","17"
"使用","使用","17"
"廣告","廣告","17"
"預算","預算","17"
"路樹","路樹","17"
"之後","之後","17"
"支持","支持","17"
"政策","政策","17"
"水質","水質","16"
"政治","政治","16"
"節電","節電","16"
"維骨力","維骨力","16"
"巢運","巢運","16"
"整合","整合","16"
"服飾","服飾","16"
"弱勢","弱勢","16"
"只是","只是","16"
"鮭魚","鮭魚","16"
"中山","中山","16"
"忠義國小","忠義國小","16"
"熱點","熱點","16"
"小雯","小雯","16"
"吃起來","吃起來","16"
"的陣頭","的陣頭","16"
"家長","家長","16"
"義大利麵","義大利麵","16"
"公開","公開","16"
"寒士","寒士","16"
"富宏","富宏","16"
"透過","透過","16"
"青草","青草","16"
"平均","平均","16"
"平面","平面","16"
"部分","部分","16"
"麵條","麵條","16"
"都市","都市","16"
"空氣品質","空氣品質","16"
"選擇","選擇","16"
"雙園社區公共保母","雙園社區公共保母","16"
"在地","在地","16"
"王男","王男","16"
"生意","生意","16"
"青年","青年","16"
"餐點","餐點","16"
"單價","單價","16"
"不少","不少","16"
"跌幅","跌幅","16"
"而且","而且","16"
"導覽","導覽","16"
"每注可得","每注可得","16"
"分析","分析","15"
"對賭","對賭","15"
"西昌街","西昌街","15"
"圖擷自謝維洲","圖擷自謝維洲","15"
"圖書館","圖書館","15"
"信義","信義","15"
"男子","男子","15"
"怎麼","怎麼","15"
"獲利","獲利","15"
"謝謝","謝謝","15"
"機械車位","機械車位","15"
"黃男","黃男","15"
"失智","失智","15"
"臺北市","臺北市","15"
"法院","法院","15"
"市長","市長","15"
"飲料","飲料","15"
"資訊","資訊","15"
"適合","適合","15"
"一般","一般","15"
"淡水河","淡水河","15"
"軍眷","軍眷","15"
"改革","改革","15"
"全台","全台","15"
"部落","部落","15"
"會有","會有","15"
"菜價","菜價","15"
"北門","北門","14"
"股價","股價","14"
"起司","起司","14"
"中和","中和","14"
"金面媽祖","金面媽祖","14"
"不同","不同","14"
"鉛管戶","鉛管戶","14"
"上訴","上訴","14"
"收入最低的地區是","收入最低的地區是","14"
"公尺","公尺","14"
"何女","何女","14"
"一家","一家","14"
"餐廳","餐廳","14"
"關渡宮","關渡宮","14"
"現場","現場","14"
"認為","認為","14"
"原住民","原住民","14"
"免費","免費","14"
"華西街","華西街","14"
"水岸","水岸","14"
"早餐","早餐","14"
"院區","院區","14"
"產業","產業","14"
"宮廟","宮廟","14"
"價差","價差","14"
"生態","生態","14"
"男友","男友","14"
"業者","業者","14"
"合理","合理","13"
"基金會","基金會","13"
"衣服","衣服","13"
"套餐","套餐","13"
"圖為市","圖為市","13"
"高收入村里最密集的地","高收入村里最密集的地","13"
"牛店","牛店","13"
"警員","警員","13"
"臭豆腐","臭豆腐","13"
"蛋餅","蛋餅","13"
"信仰","信仰","13"
"已經","已經","13"
"前往","前往","13"
"這種","這種","13"
"個人","個人","13"
"世界","世界","13"
"性交易","性交易","13"
"蔡女","蔡女","13"
"便當","便當","13"
"上市","上市","13"
"張男","張男","13"
"包括","包括","13"
"漢堡","漢堡","13"
"城隍","城隍","13"
"基隆","基隆","13"
"好像","好像","13"
"一定","一定","13"
"老師","老師","13"
"最大","最大","13"
"更新","更新","13"
"洪秀柱","洪秀柱","13"
"現金","現金","13"
"出來","出來","13"
"陳曼莉","陳曼莉","13"
"都不","都不","13"
"關係","關係","13"
"水管","水管","13"
"暗訪","暗訪","13"
"或是","或是","13"
"馬場町","馬場町","13"
"表演","表演","13"
"超標","超標","13"
"這些","這些","13"
"靈安尊王","靈安尊王","13"
"西園路","西園路","13"
"那邊","那邊","13"
"黃國昌","黃國昌","13"
"行情","行情","13"
"一定要","一定要","13"
"去吃","去吃","13"
"取締","取締","13"
"發生","發生","13"
"的自來水鉛管清冊","的自來水鉛管清冊","13"
"回應","回應","13"
"高潞","高潞","13"
"李男","李男","13"
"青山宮","青山宮","13"
"切腹","切腹","13"
"議員謝維洲於臉書公布","議員謝維洲於臉書公布","13"
"文宣","文宣","13"
"謝男","謝男","13"
"四年","四年","13"
"報導","報導","13"
"豆花","豆花","13"
"年代","年代","12"
"利率","利率","12"
"尾牙宴","尾牙宴","12"
"物件","物件","12"
"需求","需求","12"
"營收","營收","12"
"驗血","驗血","12"
"其實","其實","12"
"犧牲","犧牲","12"
"荒山亮","荒山亮","12"
"那時","那時","12"
"醫院","醫院","12"
"少女","少女","12"
"嚴重","嚴重","12"
"臺灣","臺灣","12"
"標準","標準","12"
"的地","的地","12"
"完整新聞","完整新聞","12"
"年輕人","年輕人","12"
"主辦單位","主辦單位","12"
"李新","李新","12"
"預估","預估","12"
"大安","大安","12"
"柯建銘","柯建銘","12"
"小時候","小時候","12"
"理念","理念","12"
"捷運站","捷運站","12"
"關東煮","關東煮","12"
"設備","設備","12"
"品牌","品牌","12"
"歡迎","歡迎","12"
"臺中","臺中","12"
"車行","車行","12"
"樹損","樹損","12"
"水利處長","水利處長","12"
"吸引","吸引","12"
"失竊","失竊","12"
"江嫌","江嫌","12"
"鉛管用戶","鉛管用戶","12"
"安全","安全","12"
"陳建仁","陳建仁","12"
"文化局","文化局","12"
"園區","園區","12"
"創世基金會","創世基金會","12"
"想吃","想吃","12"
"胡嫌","胡嫌","12"
"南港區","南港區","12"
"除了","除了","12"
"公督盟","公督盟","12"
"你們","你們","12"
"女兒","女兒","12"
"清真寺","清真寺","12"
"中山區","中山區","12"
"市中心","市中心","12"
"牛肉","牛肉","12"
"時候","時候","12"
"西門紅樓","西門紅樓","12"
"高收入里最密集的地區","高收入里最密集的地區","12"
"清楚","清楚","11"
"平面車位","平面車位","11"
"烘焙","烘焙","11"
"楊女","楊女","11"
"露營","露營","11"
"投資客","投資客","11"
"代銷業者","代銷業者","11"
"份量","份量","11"
"許多","許多","11"
"點餐","點餐","11"
"市價","市價","11"
"年減","年減","11"
"收入","收入","11"
"加強","加強","11"
"救災","救災","11"
"小坪數","小坪數","11"
"生活機能","生活機能","11"
"億美元","億美元","11"
"我也","我也","11"
"練習","練習","11"
"招標","招標","11"
"門牌效應","門牌效應","11"
"換屋","換屋","11"
"相當","相當","11"
"公告地價","公告地價","11"
"公告","公告","11"
"食物","食物","11"
"銷售","銷售","11"
"用水","用水","11"
"團圓","團圓","11"
"整併委員","整併委員","11"
"茶葉","茶葉","11"
"房價下跌","房價下跌","11"
"沙拉","沙拉","11"
"逃逸","逃逸","11"
"資源","資源","11"
"鍾小平","鍾小平","11"
"房地","房地","11"
"投報率","投報率","11"
"買賣","買賣","11"
"整併","整併","11"
"力量","力量","11"
"果汁","果汁","11"
"松山","松山","11"
"留言","留言","11"
"消防局","消防局","11"
"申請","申請","11"
"運動","運動","11"
"客人","客人","11"
"陳女","陳女","11"
"東園","東園","11"
"昨天","昨天","11"
"辯論","辯論","11"
"發展","發展","11"
"根據","根據","11"
"分鐘","分鐘","11"
"預期","預期","11"
"婦人","婦人","11"
"搭配","搭配","11"
"營地","營地","10"
"豬肉串","豬肉串","10"
"是一","是一","10"
"套房","套房","10"
"抽血","抽血","10"
"謝維洲","謝維洲","10"
"區的","區的","10"
"夜間","夜間","10"
"方式","方式","10"
"車站","車站","10"
"高雄","高雄","10"
"復原","復原","10"
"劉耀仁","劉耀仁","10"
"地圖","地圖","10"
"视频","视频","10"
"拿來","拿來","10"
"回邮","回邮","10"
"父母","父母","10"
"例本土","例本土","10"
"大廠","大廠","10"
"抱怨","抱怨","10"
"但是","但是","10"
"早午餐","早午餐","10"
"簡男","簡男","10"
"推動","推動","10"
"擁有","擁有","10"
"新店溪","新店溪","10"
"民政局","民政局","10"
"禮讓","禮讓","10"
"坑殺軍眷","坑殺軍眷","10"
"一直","一直","10"
"一下","一下","10"
"高雄市","高雄市","10"
"樹黨","樹黨","10"
"相對","相對","10"
"委員會","委員會","10"
"生技","生技","10"
"景氣","景氣","10"
"一些","一些","10"
"車位價格","車位價格","10"
"血鉛","血鉛","10"
"新書","新書","10"
"亲领","亲领","10"
"神明","神明","10"
"今年底","今年底","10"
"救護車","救護車","10"
"企業","企業","10"
"女房客","女房客","10"
"要道路","要道路","10"
"黑箱","黑箱","10"
"紅燒","紅燒","10"
"有點","有點","10"
"研究","研究","10"
"價位","價位","10"
"以上","以上","10"
"修正","修正","10"
"母親","母親","10"
"托育","托育","10"
"集團","集團","10"
"這麼","這麼","10"
"那家","那家","10"
"三重","三重","10"
"抗爭","抗爭","10"
"占比","占比","10"
"凱撒","凱撒","10"
"桃園","桃園","10"
"現值","現值","10"
"松山區","松山區","10"
"調查","調查","10"
"統計","統計","10"
"市政","市政","10"
"大可居","大可居","10"
"每股","每股","10"
"水費","水費","10"
"局長","局長","10"
"加入","加入","10"
"年第","年第","10"
"推文","推文","10"
"通過","通過","10"
"住戶","住戶","10"
"淡水","淡水","10"
"甜不辣","甜不辣","10"
"停留","停留","10"
"外資","外資","10"
"應召女","應召女","10"
"郝明義","郝明義","10"
"在臉書","在臉書","10"
"消防","消防","10"
"有些","有些","10"
"產品","產品","10"
"人潮","人潮","10"
"小唯","小唯","10"
"討論","討論","10"
